name	AMCSD_code
Pyrochroite	8115
Pyrochroite	8116
Co(OD)2	8117
Co(OD)2	8118
Co(OD)2	8119
Co(OD)2	8120
Co(OD)2	8121
Co(OD)2	8122
Braunite	8123
Braunite	8124
Braunite	8125
Braunite	8126
Braunite	8127
Braunite	8128
Braunite	8129
Berlinite	8130
Berlinite	8131
Berlinite	8132
Berlinite	8133
Berlinite	8134
Berlinite	8135
Berlinite	8136
Pigeonite	8137
Pyrope	8138
Pyrope	8139
Pyrope	8140
Pyrope	8141
Pyrope	8142
Pyrope	8143
Pyrope	8144
Pyroxene	8145
Nontronite	8146
Protoferro-anthophyllite	8147
Protomangano-ferro-anthophyllite	8148
K2CdSiO4	8149
CaSi2O5	8150
Spinel	8151
Spinel	8152
Spinel	8153
Spinel	8154
Spinel	8155
Spinel	8156
Spinel	8157
Spinel	8158
Spinel	8159
Spinel	8160
Spinel	8161
ScAlO3	8162
ScAlO3	8163
ScAlO3	8164
ScAlO3	8165
Blythite	8166
Blythite	8167
Brewsterite-Sr	8168
Iron	8169
Iron	8170
Iron	8171
Iron	8172
Iron	8173
Iron	8174
Iron	8175
Iron	8176
Iron	8177
Iron	8178
Iron	8179
Iron	8180
Iron	8181
Iron	8182
Iron	8183
Iron	8184
Iron	8185
Iron	8186
Iron	8187
Iron	8188
Fe.91Si.09	8189
Fe.91Si.09	8190
Fe.91Si.09	8191
Fe.91Si.09	8192
Fe.91Si.09	8193
Fe.91Si.09	8194
Fe.91Si.09	8195
Fe.91Si.09	8196
Fe.91Si.09	8197
Fe.91Si.09	8198
Fe.91Si.09	8199
Fe.91Si.09	8200
Fe.91Si.09	8201
Fe.91Si.09	8202
Fe.91Si.09	8203
Fe.91Si.09	8204
Fe.91Si.09	8205
Fe.91Si.09	8206
Fe.91Si.09	8207
Fe.91Si.09	8208
Spinel	8209
Spinel	8210
Spinel	8211
Spinel	8212
Spinel	8213
Spinel	8214
Spinel	8215
Spinel	8216
Spinel	8217
Wadsleyite	8218
Wadsleyite	8219
Loparite	8220
Thorutite	8221
Cr2SiO4	8222
Cr2SiO4	8223
Cr2SiO4	8224
Cr2SiO4	8225
Cr2SiO4	8226
Cr2SiO4	8227
Gypsum	8228
Co2Al4Si5O18	8229
Mn2Al4Si5O18	8230
Periclase	8231
Periclase	8232
Malayaite	8233
Malayaite	8234
Malayaite	8235
Malayaite	8236
Malayaite	8237
Iron	8238
Iron	8239
Manganosite	8240
Manganosite	8241
Manganosite	8242
Manganosite	8243
Manganosite	8244
Manganosite	8245
Manganosite	8246
Manganosite	8247
Manganosite	8248
Manganosite	8249
Manganosite	8250
Manganosite	8251
Manganosite	8252
Monteponite	8253
Monteponite	8254
Monteponite	8255
Monteponite	8256
Monteponite	8257
Monteponite	8258
Monteponite	8259
Monteponite	8260
Monteponite	8261
Monteponite	8262
Monteponite	8263
Monteponite	8264
Monteponite	8265
Monteponite	8266
Monteponite	8267
Monteponite	8268
Monteponite	8269
Monteponite	8270
Monteponite	8271
Monteponite	8272
Monteponite	8273
Monteponite	8274
CaAl4Si2O11	8275
Lime	8276
Lime	8277
Lime	8278
Lime	8279
Lime	8280
Lime	8281
Lime	8282
Lime	8283
Lime	8284
Lime	8285
Lime	8286
Lime	8287
Lime	8288
Lime	8289
Lime	8290
Lime	8291
Lime	8292
Lime	8293
Lime	8294
Lime	8295
Lime	8296
Lime	8297
Lime	8298
Lime	8299
Lime	8300
Lime	8301
Lime	8302
Lime	8303
Lime	8304
Lime	8305
Lime	8306
Lime	8307
Lime	8308
Lime	8309
Lime	8310
Lime	8311
Lime	8312
Lime	8313
Lime	8314
Lime	8315
Lime	8316
Lime	8317
Lime	8318
Lime	8319
Lime	8320
Lime	8321
Lime	8322
Lime	8323
Lime	8324
Lime	8325
Lime	8326
Lime	8327
Lime	8328
Periclase	8329
Periclase	8330
Periclase	8331
Periclase	8332
Periclase	8333
Periclase	8334
Periclase	8335
Periclase	8336
Periclase	8337
Periclase	8338
Periclase	8339
Periclase	8340
Periclase	8341
Periclase	8342
Periclase	8343
Periclase	8344
Periclase	8345
Periclase	8346
Periclase	8347
Periclase	8348
Periclase	8349
Periclase	8350
Periclase	8351
Periclase	8352
Periclase	8353
Periclase	8354
Periclase	8355
Periclase	8356
Periclase	8357
Periclase	8358
Periclase	8359
Periclase	8360
Periclase	8361
Periclase	8362
Periclase	8363
Periclase	8364
Magnesiochromite	8365
Periclase	8366
Periclase	8367
Periclase	8368
Periclase	8369
Periclase	8370
Periclase	8371
Periclase	8372
Periclase	8373
Periclase	8374
Periclase	8375
Periclase	8376
Periclase	8377
Periclase	8378
Periclase	8379
Periclase	8380
Periclase	8381
Periclase	8382
Periclase	8383
Periclase	8384
Periclase	8385
Periclase	8386
Periclase	8387
Periclase	8388
Periclase	8389
Periclase	8390
Periclase	8391
Periclase	8392
Periclase	8393
Periclase	8394
Periclase	8395
Periclase	8396
Periclase	8397
Periclase	8398
MgGa2O4	8399
Mg1.1Ga1.8Ge.1O4	8400
Mg1.2Ga1.6Ge.2O4	8401
Mg1.25Ga1.5Ge.25O4	8402
Mg3Ga2GeO8	8403
Phase-A	8404
Phase-A	8405
(Co.377Ni.396Zn.227)2SiO4	8406
Paragonite	8407
Paragonite	8408
Paragonite	8409
Paragonite	8410
NaAl2(AlSi3)O11	8411
Barbosalite	8412
Barbosalite	8413
Portlandite	8414
Portlandite	8415
Portlandite	8416
Portlandite	8417
Portlandite	8418
Portlandite	8419
Witherite	8420
Witherite	8421
Witherite	8422
Witherite	8423
Witherite	8424
Witherite	8425
Witherite	8426
Witherite	8427
Witherite	8428
Witherite	8429
Ringwoodite	8430
Argutite	8431
Argutite	8432
Argutite	8433
Argutite	8434
Argutite	8435
Argutite	8436
Argutite	8437
Argutite	8438
Argutite	8439
GeO2	8440
GeO2	8441
GeO2	8442
GeO2	8443
GeO2	8444
Tausonite	8445
Tausonite	8446
Tausonite	8447
Tausonite	8448
Tausonite	8449
Tausonite	8450
Tausonite	8451
Loparite	8452
Loparite	8453
Loparite	8454
Loparite	8455
Loparite	8456
Forsterite	8457
Forsterite	8458
Forsterite	8459
Forsterite	8460
Forsterite	8461
Forsterite	8462
Forsterite	8463
Forsterite	8464
Forsterite	8465
Forsterite	8466
Forsterite	8467
Forsterite	8468
Forsterite	8469
Forsterite	8470
Forsterite	8471
Forsterite	8472
Forsterite	8473
Forsterite	8474
Franklinite	8475
Franklinite	8476
Franklinite	8477
Franklinite	8478
Franklinite	8479
Franklinite	8480
Franklinite	8481
Franklinite	8482
Franklinite	8483
Franklinite	8484
Franklinite	8485
Franklinite	8486
Franklinite	8487
Franklinite	8488
Franklinite	8489
AlOOH	8490
Chloritoid	8491
Spodumene	8492
Spodumene	8493
Spodumene	8494
Spodumene	8495
LiScSi2O6	8496
LiScSi2O6	8497
LiScSi2O6	8498
ZnSiO3	8499
ZnSiO3	8500
ZnSiO3	8501
Magnetite	8502
Magnetite	8503
Fe2.712Si.288O4	8504
Fe2.25Si.75O4	8505
Fe2.18Si.92O4	8506
Fe2SiO4	8507
Ca2CoSi2O7	8508
Ca2CoSi2O7	8509
Ca2CoSi2O7	8510
Ca2CoSi2O7	8511
Ca2CoSi2O7	8512
Ca2CoSi2O7	8513
Ca2CoSi2O7	8514
Ca2CoSi2O7	8515
Ca2CoSi2O7	8516
Akermanite	8517
Akermanite	8518
Akermanite	8519
Akermanite	8520
Akermanite	8521
Akermanite	8522
Akermanite	8523
Ca2(Mg.55Fe.45)Si2O7	8524
Ca2(Mg.55Fe.45)Si2O7	8525
Ca2(Mg.55Fe.45)Si2O7	8526
Ca2(Mg.55Fe.45)Si2O7	8527
Ca2(Mg.55Fe.45)Si2O7	8528
Ca2(Mg.55Fe.45)Si2O7	8529
Ca2(Mg.55Fe.45)Si2O7	8530
Ca2(Mg.55Fe.45)Si2O7	8531
Ca2(Mg.55Fe.45)Si2O7	8532
MgFe2O4	8533
Fluorapatite	8534
Fluorapatite	8535
Fluorapatite	8536
Apatite-(CaF)	8537
Apatite-(CaF)	8538
Apatite-(CaF)	8539
Neighborite	8540
Neighborite	8541
Neighborite	8542
Neighborite	8543
Neighborite	8544
Na.44K.56MgF3	8545
Na.4K.6MgF3	8546
Na.33K.67MgF3	8547
Na.3K.7MgF3	8548
Na.22K.78MgF3	8549
Na.11K.89MgF3	8550
KMgF3	8551
Tridymite	8552
Tridymite	8553
LiFeSi2O6	8554
LiFeSi2O6	8555
LiFeSi2O6	8556
PON	8557
PON	8558
Ilmenite	8559
Ilmenite	8560
Ilmenite	8561
Ilmenite	8562
Ilmenite	8563
Ilmenite	8564
Ilmenite	8565
Ilmenite	8566
Ilmenite	8567
Ilmenite	8568
Ilmenite	8569
Ilmenite	8570
Ilmenite	8571
Ilmenite	8572
Ilmenite	8573
Ilmenite	8574
Ilmenite	8575
Ilmenite	8576
Ilmenite	8577
Ilmenite	8578
Ilmenite	8579
Ilmenite	8580
Ilmenite	8581
Ilmenite	8582
Ilmenite	8583
Ilmenite	8584
Ilmenite	8585
Ilmenite	8586
Ilmenite	8587
Ilmenite	8588
Ilmenite	8589
Ilmenite	8590
Ilmenite	8591
Ilmenite	8592
Ilmenite	8593
Ilmenite	8594
Ilmenite	8595
Ilmenite	8596
Ilmenite	8597
Azurite	8598
Microsommite	8599
Jarosite	8600
Clinohypersthene	8601
Gahnite	8602
Gahnite	8603
Gahnite	8604
Gahnite	8605
Gahnite	8606
Gahnite	8607
Gahnite	8608
Gahnite	8609
Gahnite	8610
Gahnite	8611
Gahnite	8612
Gahnite	8613
Gahnite	8614
Gahnite	8615
Gahnite	8616
Gahnite	8617
Gahnite	8618
Gahnite	8619
Gahnite	8620
Gahnite	8621
Gahnite	8622
Gahnite	8623
Gahnite	8624
Gahnite	8625
Gahnite	8626
Gahnite	8627
Gahnite	8628
Gahnite	8629
Gahnite	8630
Fayalite	8631
Naquite	8632
Stibnite	8633
Stibnite	8634
Stibnite	8635
Stibnite	8636
Pigeonite	8637
Pigeonite	8638
Pigeonite	8639
Pigeonite	8640
Pigeonite	8641
Dioptase	8642
Periclase	8643
Periclase	8644
Fluorite	8645
Fluorite	8646
Fluorite	8647
Fluorite	8648
Fluorite	8649
Fluorite	8650
Fluorite	8651
Fluorite	8652
Fluorite	8653
Fluorite	8654
Fluorite	8655
Fluorite	8656
Na2Si2O5	8657
Melanite	8658
Melanite	8659
Melanite	8660
Spinel	8661
Spinel	8662
Spinel	8663
Spinel	8664
Spinel	8665
Spinel	8666
Spinel	8667
Spinel	8668
Spinel	8669
Spinel	8670
Spinel	8671
Spinel	8672
Spinel	8673
Spinel	8674
Spinel	8675
Spinel	8676
Spinel	8677
Spinel	8678
Spinel	8679
Spinel	8680
Spinel	8681
Spinel	8682
Spinel	8683
Spinel	8684
Spinel	8685
Spinel	8686
Spinel	8687
Spinel	8688
Spinel	8689
Spinel	8690
Spinel	8691
Spinel	8692
Spinel	8693
Spinel	8694
Spinel	8695
Spinel	8696
Spinel	8697
Spinel	8698
Spinel	8699
Spinel	8700
Spinel	8701
Spinel	8702
Spinel	8703
Spinel	8704
Spinel	8705
Spinel	8706
Spinel	8707
Spinel	8708
Spinel	8709
Spinel	8710
Spinel	8711
Spinel	8712
Spinel	8713
Spinel	8714
Spinel	8715
Spinel	8716
Spinel	8717
Spinel	8718
Spinel	8719
Spinel	8720
Spinel	8721
Manganogrunerite	8722
Manganogrunerite	8723
Manganogrunerite	8724
Manganogrunerite	8725
Manganogrunerite	8726
Manganogrunerite	8727
Manganogrunerite	8728
Manganogrunerite	8729
Manganogrunerite	8730
Manganogrunerite	8731
Manganogrunerite	8732
Manganogrunerite	8733
Uvarovite	8734
Stishovite	8735
Stishovite	8736
Stishovite	8737
Stishovite	8738
Stishovite	8739
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8740
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8741
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8742
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8743
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8744
(Li.85Mg.09Fe.06)(Fe.85Mg.15)Si2O6	8745
Coesite	8746
Coesite	8747
Coesite	8748
Coesite	8749
Coesite	8750
Coesite	8751
Coesite	8752
Coesite	8753
Coesite	8754
Coesite	8755
Coesite	8756
Mica	8757
Mica	8758
Mica	8759
Mica	8760
Mica	8761
Mica	8762
Thaumasite	8763
Thaumasite	8764
Spinel	8765
Spinel	8766
Spinel	8767
Spinel	8768
Spinel	8769
Spinel	8770
Spinel	8771
Spinel	8772
Spinel	8773
Spinel	8774
Spinel	8775
Spinel	8776
Spinel	8777
Spinel	8778
Spinel	8779
Spinel	8780
Spinel	8781
Spinel	8782
Spinel	8783
Spinel	8784
Spinel	8785
Spinel	8786
Spinel	8787
Spinel	8788
Spinel	8789
Spinel	8790
Spinel	8791
Spinel	8792
Spinel	8793
Spinel	8794
Spinel	8795
Spinel	8796
Spinel	8797
Spinel	8798
Spinel	8799
Spinel	8800
Spinel	8801
Spinel	8802
Spinel	8803
Spinel	8804
Spinel	8805
Spinel	8806
Spinel	8807
Spinel	8808
Spinel	8809
Spinel	8810
Spinel	8811
Spinel	8812
Spinel	8813
Spinel	8814
Spinel	8815
Spinel	8816
Spinel	8817
Spinel	8818
Spinel	8819
Spinel	8820
Spinel	8821
Spinel	8822
Spinel	8823
Spinel	8824
Stibnite	8825
Stibnite	8826
Stibnite	8827
Stibnite	8828
Stibnite	8829
Stibnite	8830
Stibnite	8831
Na2Mg6Si8O22(OH)2	8832
Na2Mg6Si8O22(OH)2	8833
Na2Mg6Si8O22(OH)2	8834
Na2Mg6Si8O22(OH)2	8835
Ferrocolumbite	8836
Ferrocolumbite	8837
Ferrocolumbite	8838
Manganocolumbite	8839
Manganocolumbite	8840
Manganocolumbite	8841
Columbite-(Fe)	8842
Columbite-(Fe)	8843
Columbite-(Fe)	8844
Columbite-(Mn)	8845
Columbite-(Mn)	8846
Columbite-(Mn)	8847
Magnesiochromite	8848
Magnesiochromite	8849
Magnesiochromite	8850
Magnesiochromite	8851
Magnesiochromite	8852
Magnesiochromite	8853
Magnesiochromite	8854
Magnesiochromite	8855
Magnesiochromite	8856
Magnesiochromite	8857
Magnesiochromite	8858
Magnesiochromite	8859
Magnesiochromite	8860
Magnesioferrite	8861
Magnesioferrite	8862
Magnesioferrite	8863
Magnesioferrite	8864
Megawite	18605
Megawite	18606
Megawite	18607
Megawite	18608
Megawite	18609
Megawite	18610
Megawite	18611
Megawite	18612
delta-AlOOH	8865
Ferri-clinoholmquistite	8866
Laumontite	8867
Laumontite	8868
Laumontite	8869
Laumontite	8870
Laumontite	8871
Laumontite	8872
Laumontite	8873
Alluaudite	8874
Hydronium jarosite	8875
Hydronium jarosite	8876
Hydroniumjarosite	8877
Hydroniumjarosite	8878
Calcite	8879
Brushite	8880
Brushite	8881
Brushite	8882
Brushite	8883
Brushite	8884
Brushite	8885
Brushite	8886
Brushite	8887
Brushite	8888
Brushite	8889
Brushite	8890
Brushite	8891
Brushite	8892
Brushite	8893
Brushite	8894
Brushite	8895
Brushite	8896
Brushite	8897
Brushite	8898
Brushite	8899
Brushite	8900
Brushite	8901
Brushite	8902
Magnesiochromite	8903
Magnesiochromite	8904
Magnesiochromite	8905
Magnesiochromite	8906
Magnesiochromite	8907
Magnesiochromite	8908
Magnesiochromite	8909
Magnesiochromite	8910
Magnesiochromite	8911
Chromite	8912
Chromite	8913
Chromite	8914
Chromite	8915
Chromite	8916
Chromite	8917
Chromite	8918
Buddingtonite	8919
Buddingtonite	8920
Buddingtonite	8921
Wadsleyite II	8922
Wadsleyite II	8923
Schreibersite	8924
Schreibersite	8925
Schreibersite	8926
Schreibersite	8927
Schreibersite	8928
Schreibersite	8929
Schreibersite	8930
Schreibersite	8931
Titanite	8932
Titanite	8933
Titanite	8934
Titanite	8935
Titanite	8936
Titanite	8937
Hercynite	8938
Hercynite	8939
Hercynite	8940
Hercynite	8941
Hercynite	8942
Hercynite	8943
Hercynite	8944
Hercynite	8945
Hercynite	8946
Hercynite	8947
Hercynite	8948
Hercynite	8949
Hercynite	8950
Hercynite	8951
Hercynite	8952
Melilite	8953
Melilite	8954
Melilite	8955
Melilite	8956
Melilite	8957
Melilite	8958
Melilite	8959
Melilite	8960
Melilite	8961
Melilite	8962
Schorlomite	8963
Schorlomite	8964
SrSi2O5	8965
Stibnite	8966
Antimonselite	8967
Bismuthinite	8968
Guanajuatite	8969
Forsterite	8970
Quartz	8971
Superhydrous Phase B	8972
Superhydrous Phase B	8973
K2TiSi3O9	8974
Wadeite	8975
Cs2ZrSi3O9	8976
Pyrophanite	8977
Pyrophanite	8978
Pyrophanite	8979
Geikielite	8980
Geikielite	8981
NiTiO3	8982
Srilankite	8983
Srilankite	8984
Srilankite	8985
Srilankite	8986
Srilankite	8987
Srilankite	8988
Srilankite	8989
SrTiOGeO4	8990
Ca.1Sr.9TiOGeO4	8991
Ca.3Sr.7TiOGeO4	8992
Ca.4Sr.6TiOGeO4	8993
Ca.5Sr.5TiOGeO4	8994
Ca.6Sr.4TiOGeO4	8995
Ca.7Sr.3TiOGeO4	8996
Ca.9Sr.1TiOGeO4	8997
Hedenbergite	8998
Hedenbergite	8999
Hedenbergite	9000
Hedenbergite	9001
Hedenbergite	9002
Petedunnite	9003
Bismuthinite	9004
Bismuthinite	9005
Bismuthinite	9006
Bismuthinite	9007
Bismuthinite	9008
Bismuthinite	9009
Bismuthinite	9010
Bismuthinite	9011
CoMgSiO4	9012
CoMgSiO4	9013
CoMgSiO4	9014
CoMgSiO4	9015
CoMgSiO4	9016
Chondrodite	9017
Chondrodite	9018
Chondrodite	9019
Titanite	9020
Titanite	9021
Titanite	9022
Titanite	9023
Titanite	9024
Phase A	9025
Topaz	9026
Topaz	9027
Topaz	9028
Topaz	9029
Lizardite	9030
Phlogopite	9031
Phlogopite	9032
Phlogopite	9033
Phlogopite	9034
Phlogopite	9035
Phlogopite	9036
Phlogopite	9037
Phlogopite	9038
Phlogopite	9039
Phlogopite	9040
Enstatite	9041
Enstatite	9042
Enstatite	9043
Ca4Ge4O12	9044
Ca4Ge4O12	9045
Ca4Ge4O12	9046
Alunite	9047
Thaumasite	9048
Thaumasite	9049
Mg3Si4O10(OH)2*H2O	9050
Mg3Si4O10(OH)2*H2O	9051
Diaspore	9052
Diaspore	9053
Diaspore	9054
Diaspore	9055
Diaspore	9056
Enstatite	9057
Enstatite	9058
Enstatite	9059
Enstatite	9060
Enstatite	9061
Enstatite	9062
Enstatite	9063
Enstatite	9064
Enstatite	9065
Enstatite	9066
Enstatite	9067
Enstatite	9068
Portlandite	9069
Portlandite	9070
Portlandite	9071
Portlandite	9072
Portlandite	9073
Portlandite	9074
Portlandite	9075
Portlandite	9076
Portlandite	9077
Perovskite-type MgSiO3	9078
Perovskite-type MgSiO3	9079
Perovskite-type MgSiO3	9080
Perovskite-type MgSiO3	9081
Ilmenite	9082
Ilmenite	9083
Ilmenite	9084
Ilmenite	9085
Galenobismutite	9086
Galenobismutite	9087
Galenobismutite	9088
Galenobismutite	9089
Galenobismutite	9090
Galenobismutite	9091
Galenobismutite	9092
Galenobismutite	9093
Galenobismutite	9094
Galenobismutite	9095
Chrysoberyl	9096
LiGaSi2O6	9097
Witherite	9098
Witherite	9099
Witherite	9100
Witherite	9101
Witherite	9102
Witherite	9103
Witherite	9104
Witherite	9105
Witherite	9106
Witherite	9107
Witherite	9108
Magnetite	9109
Magnetite	9110
Magnetite	9111
AlOOH	9112
Neighborite	9113
Neighborite	9114
Neighborite	9115
Neighborite	9116
Neighborite	9117
Neighborite	9118
Neighborite	9119
Neighborite	9120
Neighborite	9121
Neighborite	9122
Neighborite	9123
Neighborite	9124
Neighborite	9125
Montmorillonite	9126
Montmorillonite	9127
Montmorillonite	9128
Montmorillonite	9129
Dissakisite-(Ce)	9130
Phlogopite	18308
Phlogopite	18309
Phlogopite	18310
Phlogopite	18311
Phlogopite	18312
CaPtO3	9131
Meridianiite	9132
Meridianiite	9133
Bayerite	9134
Brownmillerite	17759
Brownmillerite	17760
Brownmillerite	17761
Brownmillerite	17762
Brownmillerite	17763
Brownmillerite	17764
Brownmillerite	17765
Brownmillerite	17766
Brownmillerite	17767
Brownmillerite	17768
Brownmillerite	17769
Brownmillerite	17770
Brownmillerite	17771
Brownmillerite	17772
Brownmillerite	17773
Brownmillerite	17774
Brownmillerite	17775
Brownmillerite	17776
Cristobalite	18342
Cristobalite	18343
Cristobalite	18344
Cristobalite	18345
Cristobalite	18346
Cristobalite	18347
Cristobalite II	18348
Cristobalite II	18349
Cristobalite II	18350
Cristobalite II	18351
Realgar	19366
Realgar	19367
Realgar	19368
Realgar	19369
Realgar	19370
Realgar	19371
Realgar	19372
Realgar	19373
Ussingite	19374
Elbaite	19363
Elbaite	19364
Lavoisierite	19788
Tetrarooseveltite	9135
Atacamite	9136
Parasymplesite	9137
Vivianite	9138
Hydroxylborite	9139
Cobalt	9140
Cobalt	9141
Rhabdophane-(Ce)	9142
B2 Mo	16919
Bandylite	9143
Boracite	19539
Boracite	19540
Ludlamite	9144
Lueshite	18662
Kalicinite	9145
SO2	9146
Afwillite	9147
Poldervaartite	9148
Realgar	9149
Tilleyite	9150
Korshunovskite	9151
Selenium	9152
Phosphoferrite	9153
Archerite	9154
Archerite	9155
Paracelsian	9156
Palladinite	9157
B4 U	16055
B6 Na0.77 Th0.23	16056
B12 U	16057
B6 Th	16893
Kalicinite	9158
Samarium	9181
SO3	9159
CrFe	17754
Ca O4 Ti2	16019
Hydrocerussite	9160
Rutile	9161
Cassiterite	9162
Sellaite	9163
Argutite	9164
Ge O4 U	9165
Yttrium	9166
Scandium	9167
Lanthanum	9168
Cerium	9169
Praseodymium	9170
Neodymium	9171
Europium	9172
Gadolinium	9173
Terbium	9174
Dysprosium	9175
Holmium	9176
Erbium	9177
Thulium	9178
Ytterbium	9179
Lutetium	9180
Sodium	9182
Sodium	9183
Sodium	9184
Lithium	9185
Lithium	9186
Potassium	9187
Potassium	9188
Potassium	9189
Rubidium	9190
Rubidium	9191
Cesium	9192
Cesium	9193
Ferrocarpholite	17757
MgHPO3(H2O)6	9194
Cuprospinel	9195
Ice Ih deuterated	16627
Ice Ih deuterated	16628
Antimonselite	9196
Urea	16652
Cr7S8	9197
Murchisite	9198
Cr2S3	9199
Cr2S3	9200
Brezinaite	9201
CrS	9202
Pinnoite	9203
Duttonite	9204
Haggite	9205
Doloresite	9206
Mercallite	9207
Zinkosite	9208
SrO*2(Al2O3)	9209
Grossite	9210
MgSO4	9211
Changoite	9212
Diaspore	16629
AgBiSe2	9213
AgBiSe2	9214
AgBiSe2	9215
AgBiSe2	9216
Bohdanowiczite	9217
Matildite	9218
Schapbachite	9219
Schapbachite	9220
Schapbachite	9221
AgSbSe2	9222
Cuboargyrite	9223
AgSbTe2	9224
AgBiTe2	9225
Al2 Ca4 Fe2 O10	16066
Srebrodolskite	16894
Inyoite	9226
Calcium	9227
Calcium	9228
Dmisteinbergite	9229
Boron	9230
Baddeleyite	9231
Betekhtinite	9232
Lazulite	9233
Scorzalite	9234
Zircosulfate	9235
Clintonite	9236
Amblygonite	16150
Lorandite	9237
Lithiophilite	9238
Spurrite	9239
Natanite	9240
MnSn(OH)6	9241
CoSn(OH)6	9242
MgSn(OH)6	9243
CaSn(OH)6	9244
Foshagite	9245
Lithiophosphate	9246
Muscovite	18220
Qusongite	9247
Ge Hf O4	9248
Ca Ge3 Na2 O12 Sn2	9249
Ca Ge3 Na2 O12 Ti2	9250
Villiaumite	9251
Villiaumite	9252
Villiaumite	9253
Villiaumite	9254
Villiaumite	9255
Villiaumite	9256
Villiaumite	9257
NaBr	9258
NaBr	9259
NaBr	9260
NaBr	9261
NaBr	9262
Phosphophyllite	9263
InPO4*2H2O	9264
Baumhauerite	9265
Liveingite	9266
Nahcolite	9267
Diomignite	9268
H12 Mg O9 S2	18247
Amesite	18742
Germanium	9269
Phillipsite-Na	9270
Palladseite	9271
Palladseite	9272
Palladseite	9273
Yoderite	9274
H6 N2 O	16785
Starkeyite	9275
Rozenite	9276
Cl H4 N O4	16053
Chabazite-Ca	17691
Metaborite	9277
Clinometaborite	18978
Bultfonteinite	9278
Vaterite	9279
Lu Mn O3	16782
O Sn	18222
HBO2	18657
Hexahydrite	9280
Bornite	9281
Silicon	9282
Germanium	9283
GeO2	9284
Miargyrite	9285
Brewsterite-Sr	9286
Starkeyite	9287
Hydrozincite	9288
Melanterite	9289
Cohenite	19097
Epsomite	9290
Malladrite	9291
Ice II	18367
Vanthoffite	9292
F6 Xe2	16029
Clinoclase	9293
SO3	9294
Halite	9295
Baddeleyite	9296
Crocoite	9297
Cohenite	19129
Lautite	9298
Bavenite	9299
Barysilite	9300
Uricite	9301
Neptunite	18847
Euchroite	9302
Retgersite	9303
Ferrierite-Mg	17696
S3O9	9304
Malachite	9305
Sodium alum	9306
Alum-(Na)	9307
Adamantane	9308
Hoelite	9309
Astrophyllite	9310
Alum-(K)	19046
Alum-(Na)	19047
Tschermigite	19048
Manganese-alpha	9311
Thomsenolite	9312
Katoite	16002
Hibschite	16626
O Ti	18233
Newberyite	9313
Pinnoite	9314
Bowieite	9315
Formanite-(Y)	9316
Mn2Fe(CO)14	16003
H3BO3	18654
Salammoniac	9319
Salammoniac	9320
Kafehydrocyanite	9321
Manganotantalite	9322
Tantalite-(Mn)	9323
Cadmoselite	19175
Beryllium	9324
Corundum	9325
Cuprite	9326
Corundum	9327
Ankangite	9328
Buckmisterfullerene	9329
Perryite	9330
Mertieite-II	9331
Pt(NCO)2(C12H12N2)	9332
C9H17O4P	9333
Retgersite	9334
KClO4	9335
Xanthoconite	9336
Corderoite	9337
F31 Na7 Zr6	16023
Bonattite	9338
Zincobotryogen	9339
Ardennite-(As)	9340
Chloraluminite	9341
Chloraluminite	9342
2(H3AsO4).H2O	9343
Natrosilite	9344
Serpierite	9345
Grandidierite	9346
Kenhsuite	9347
Kenhsuite	9348
Kenhsuite	9349
F6 Pa Rb	16802
Ferruccite	9350
Lueshite	18684
Gallium	9351
Samsonite	16151
Fe7SiO10	9352
Fluor-buergerite	18672
Hydroxylapatite	9353
Hydroxylapatite	9354
Hydroxylapatite	9355
Hydroxylapatite	9356
Apatite-(CaOH)	9357
Apatite-(CaOH)	9358
Apatite-(CaOH)	9359
Apatite-(CaOH)	9360
Rodalquilarite	9361
Jouravskite	9362
Avogadrite	9363
Larderellite	9364
Pumpellyite-(Mg)	9365
H12 Mg O9 S2	18252
Natron	9366
Tenorite	18812
Stephanite	9367
Ettringite	9368
Weilite	9369
Keiviite-(Yb)	9370
Er2Si2O7	9371
Gd2Si2O7	9372
Nd2Si2O7	9373
Fairfieldite	9374
Nordstrandite	9375
Anilite	9376
Grossite	17823
Manganese-alpha	9377
Na2HAsO4*7H2O	9378
Na2HPO4*7H2O	9379
Boron	9380
Enargite	9381
Ni3 O8 V2	9382
Ni3 O8 V2	9383
Co3 O8 V2	9384
Co3 O8 V2	9385
Pharmacolite	9386
Ylid	9387
Cliffordite	9388
Santarosaite	9389
Mn2O3	9390
Bixbyite	9391
Bixbyite	9392
Rubicline	9393
Acetamide	9394
Barberiite	19268
Aikinite	9395
Rinkite	9396
Hexahydroborite	9397
Hexahydroborite	9398
Willemite	9399
Na3PO4(NaOH).167*12H2O	9400
Na3VO4(NaOH).155*12H2O	9401
Na3AsO4(NaOH).13*12H2O	9402
Stishovite	9403
Rutile	9404
Argutite	9405
Cassiterite	9406
Sellaite	9407
MnF2	9408
FeF2	9409
CoF2	9410
NiF2	9411
ZnF2	9412
CrO2	9413
RuO2	9414
OsO2	9415
Plattnerite	9416
